hostelid,address,name,city,url
89602,Marchlewskistr.88,Kiez Hostel Berlin,Berlin,https://www.hostelworld.com/hosteldetails.php/Kiez-Hostel-Berlin/Berlin/89602
27264,Osdorfer Str. 121,JugendgÃ¤stehaus Lichterfelde,Berlin,https://www.hostelworld.com/hosteldetails.php/Jugendgastehaus-Lichterfelde/Berlin/27264
1806,"Schoenhauser Allee 133a, 10437",Alcatraz Backpacker Hostel,Berlin,https://www.hostelworld.com/hosteldetails.php/Alcatraz-Backpacker-Hostel/Berlin/1806
101108,Manitiusstrasse 2,Viertelvier,Berlin,https://www.hostelworld.com/hosteldetails.php/Viertelvier/Berlin/101108
42712,Mehringdamm 32,Metropol Hostel Berlin,Berlin,https://www.hostelworld.com/hosteldetails.php/Metropol-Hostel-Berlin/Berlin/42712
11736,Hobrechtstr 43\/corner Maybachufer,Riverside Lodge Berlin,Berlin,https://www.hostelworld.com/hosteldetails.php/Riverside-Lodge-Berlin/Berlin/11736
285129,Koloniestra\u00dfe 24,Hotel Big Mama,Berlin,https://www.hostelworld.com/hosteldetails.php/Hotel-Big-Mama/Berlin/285129
11864,M\u00fchlen Str 73-77,Eastern & Western Comfort Hostelboats,Berlin,https://www.hostelworld.com/hosteldetails.php/Eastern-and-Western-Comfort-Hostelboats/Berlin/11864
84454,Motzstra\u00dfe 28,Gay Hostel Berlin,Berlin,https://www.hostelworld.com/hosteldetails.php/Gay-Hostel-Berlin/Berlin/84454
11901,Gruenberger Strasse 54,All In Hostel/Hotel,Berlin,https://www.hostelworld.com/hosteldetails.php/All-In-Hostel-Hotel/Berlin/11901
10502,Kluckstrasse 3,Berlin Youth Hostel International,Berlin,https://www.hostelworld.com/hosteldetails.php/Berlin-Youth-Hostel-International/Berlin/10502
13695,Tempelhofer Ufer 8-9,acama Hotel & Hostel Kreuzberg,Berlin,https://www.hostelworld.com/hosteldetails.php/acama-Hotel-and-Hostel-Kreuzberg/Berlin/13695
16170,"Schlesischestr. 22, 10",Hostel StayComfort Kreuzberg,Berlin,https://www.hostelworld.com/hosteldetails.php/Hostel-StayComfort-Kreuzberg/Berlin/16170
702,"Strasse der Pariser Kommune 35, 10243",Pegasus Hostel,Berlin,https://www.hostelworld.com/hosteldetails.php/Pegasus-Hostel/Berlin/702
75363,Wilmersdorfer Str. 148,Smart Stay Berlin City,Berlin,https://www.hostelworld.com/hosteldetails.php/Smart-Stay-Berlin-City/Berlin/75363
23731,"Knorrpromenade 10, 10245 Berlin",BackpackerBerlin,Berlin,https://www.hostelworld.com/hosteldetails.php/BackpackerBerlin/Berlin/23731
27242,Singer Str. 109,Singer109 - Backpacker Apartment Hostel,Berlin,https://www.hostelworld.com/hosteldetails.php/Singer109-Backpacker-Apartment-Hostel/Berlin/27242
61154,Stuttgarter Platz 17,Happy Go Lucky Hotel & Hostel,Berlin,https://www.hostelworld.com/hosteldetails.php/Happy-Go-Lucky-Hotel-and-Hostel/Berlin/61154
6838,"K\u00f6penicker Str. 127 - 129, D-10179",a&o Berlin Mitte,Berlin,https://www.hostelworld.com/hosteldetails.php/a-and-o-Berlin-Mitte/Berlin/6838
719,"Niederlassung - Berlin Friedrichshain, Box hagener Str.73 - 10245 Berlin",a&o Berlin Friedrichshain,Berlin,https://www.hostelworld.com/hosteldetails.php/a-and-o-Berlin-Friedrichshain/Berlin/719
100737,Genslerstra\u00dfe 18,a&o Berlin Kolumbus,Berlin,https://www.hostelworld.com/hosteldetails.php/a-and-o-Berlin-Kolumbus/Berlin/100737
57134,Graefestrasse 89,Lekkerurlaub,Berlin,https://www.hostelworld.com/hosteldetails.php/Lekkerurlaub/Berlin/57134
705,"Lettestrasse 7, 10437",Lettem Sleep,Berlin,https://www.hostelworld.com/hosteldetails.php/Lettem-Sleep/Berlin/705
47304,Danziger Str. 100,Vannis Haus,Berlin,https://www.hostelworld.com/hosteldetails.php/Vannis-Haus/Berlin/47304
286037,Turmstra\u00dfe 25-26,MEININGER Berlin Tiergarten,Berlin,https://www.hostelworld.com/hosteldetails.php/MEININGER-Berlin-Tiergarten/Berlin/286037
42091,Lehrter Stra\u00dfe 12-15,a&o Berlin Hauptbahnhof,Berlin,https://www.hostelworld.com/hosteldetails.php/a-and-o-Berlin-Hauptbahnhof/Berlin/42091
85839,Hobrechtstrasse 41,MINIMAL,Berlin,https://www.hostelworld.com/hosteldetails.php/MINIMAL/Berlin/85839
57132,Alexander-Meissner-Strasse 1,MEININGER Berlin Airport,Berlin,https://www.hostelworld.com/hosteldetails.php/MEININGER-Berlin-Airport/Berlin/57132
284291,Kleiststra\u00dfe 35,Pension Hostel StayComfort am KurfÃ¼rstendamm,Berlin,https://www.hostelworld.com/hosteldetails.php/Pension-Hostel-StayComfort-am-Kurfurstendamm/Berlin/284291
290298,Grunewaldstra\u00dfe 33,Happy Go Lucky Hotel Schoeneberg,Berlin,https://www.hostelworld.com/hosteldetails.php/Happy-Go-Lucky-Hotel-Schoeneberg/Berlin/290298
287577,Potsdamerstr. 180\/182,rent24 Coliving Berlin Potsdamerstrasse,Berlin,https://www.hostelworld.com/hosteldetails.php/rent24-Coliving-Berlin-Potsdamerstrasse/Berlin/287577
93554,Rudolst\u00e4dter Stra\u00dfe 42,enjoy hotel Berlin City Messe,Berlin,https://www.hostelworld.com/hosteldetails.php/enjoy-hotel-Berlin-City-Messe/Berlin/93554
59122,Hardenbergstrasse 21,aletto Hotel Kudamm,Berlin,https://www.hostelworld.com/hosteldetails.php/aletto-Hotel-Kudamm/Berlin/59122
265654,Michael-Br\u00fcckner-Str. 1a,Check In Hotel,Berlin,https://www.hostelworld.com/hosteldetails.php/Check-In-Hotel/Berlin/265654
19423,"Langenscheidtstr. 5a, Berlin",Berliner Bed and Breakfast,Berlin,https://www.hostelworld.com/hosteldetails.php/Berliner-Bed-and-Breakfast/Berlin/19423
13636,Pariserstrasse 58,Hostel City Bed 2,Berlin,https://www.hostelworld.com/hosteldetails.php/Hostel-City-Bed-2/Berlin/13636
74846,"Nollendorfplatz 5, Haus B",my-gayhostel,Berlin,https://www.hostelworld.com/hosteldetails.php/my-gayhostel/Berlin/74846
273361,Waitzstra\u00dfe 23,Minihostel 12 Monkeys,Berlin,https://www.hostelworld.com/hosteldetails.php/Minihostel-12-Monkeys/Berlin/273361
23516,Prinzenallee 48\/49,Inn-Berlin,Berlin,https://www.hostelworld.com/hosteldetails.php/Inn-Berlin/Berlin/23516
86554,Paulstra\u00dfe 34,HappyHostelBerlin,Berlin,https://www.hostelworld.com/hosteldetails.php/HappyHostelBerlin/Berlin/86554
5754,"Driesener Strasse 17, 10439",Corner Hostel,Berlin,https://www.hostelworld.com/hosteldetails.php/Corner-Hostel/Berlin/5754
264179,Pappelallee 21,Old Town Hostel,Berlin,https://www.hostelworld.com/hosteldetails.php/Old-Town-Hostel/Berlin/264179
17994,"Rosa Luxemburg Str, 39-41",St Christopher's Apartments Berlin,Berlin,https://www.hostelworld.com/hosteldetails.php/St-Christopher-s-Apartments-Berlin/Berlin/17994
11992,Cantianstrasse 22,Apartment Schulz,Berlin,https://www.hostelworld.com/hosteldetails.php/Apartment-Schulz/Berlin/11992
18159,Greifswalder Str. 225,Pension Intervarko,Berlin,https://www.hostelworld.com/hosteldetails.php/Pension-Intervarko/Berlin/18159
14299,Kantstrasse 140,Hotel Cortina,Berlin,https://www.hostelworld.com/hosteldetails.php/Hotel-Cortina/Berlin/14299
64302,Liebenwalder Str. 22,Steps Hotel Berlin,Berlin,https://www.hostelworld.com/hosteldetails.php/Steps-Hotel-Berlin/Berlin/64302
10600,Kaiser-Friedrich-Strasse 54a,Am Stuttgarter Eck,Berlin,https://www.hostelworld.com/hosteldetails.php/Am-Stuttgarter-Eck/Berlin/10600
53432,Xantener Str. 4.,Quentin Berlin,Berlin,https://www.hostelworld.com/hosteldetails.php/Quentin-Berlin/Berlin/53432
88147,Marzahner Chaussee 50,Qbe Hotel [Heizhaus] Berlin,Berlin,https://www.hostelworld.com/hosteldetails.php/Qbe-Hotel-Heizhaus-Berlin/Berlin/88147
30776,Proskauerstrasse 20,The Pirate Hostel,Berlin,https://www.hostelworld.com/hosteldetails.php/The-Pirate-Hostel/Berlin/30776
101985,Ansbacher Str. 6,Air in Berlin Hotel,Berlin,https://www.hostelworld.com/hosteldetails.php/Air-in-Berlin-Hotel/Berlin/101985
18215,Alt-Moabit 126,Central Inn,Berlin,https://www.hostelworld.com/hosteldetails.php/Central-Inn/Berlin/18215
34258,"Hauptstrasse, Berlin",Friedi's Apartment - Beate Richter,Berlin,https://www.hostelworld.com/hosteldetails.php/Friedi-s-Apartment-Beate-Richter/Berlin/34258
7184,Wielandstrasse 33,Hotel Ingeborg,Berlin,https://www.hostelworld.com/hosteldetails.php/Hotel-Ingeborg/Berlin/7184
43551,Bernauerstrasse 45-46,H+ Hotel 4Youth,Berlin,https://www.hostelworld.com/hosteldetails.php/H-Hotel-4Youth/Berlin/43551
102005,Neue Kantstra\u00dfe 1,Quentin Boutique,Berlin,https://www.hostelworld.com/hosteldetails.php/Quentin-Boutique/Berlin/102005
25212,Wamannsdorfer Chaussee 2,Albergo Hotel Berlin,Berlin,https://www.hostelworld.com/hosteldetails.php/Albergo-Hotel-Berlin/Berlin/25212
283072,Treskowallee 92,Die Botschaft,Berlin,https://www.hostelworld.com/hosteldetails.php/Die-Botschaft/Berlin/283072
11460,Milastr. 6,1A Apartment Berlin,Berlin,https://www.hostelworld.com/hosteldetails.php/1A-Apartment-Berlin/Berlin/11460
102012,Glockenturmstrasse 30,Alecsa Hotel am Olympiastadion,Berlin,https://www.hostelworld.com/hosteldetails.php/Alecsa-Hotel-am-Olympiastadion/Berlin/102012
282990,"Danziger Str. 199, Berlin-Pankow",Hostel 199,Berlin,https://www.hostelworld.com/hosteldetails.php/Hostel-199/Berlin/282990
101961,Kalckreuthstra\u00dfe 12,Quentin Design Hotel Berlin,Berlin,https://www.hostelworld.com/hosteldetails.php/Quentin-Design-Hotel-Berlin/Berlin/101961
11966,"A Lai Ke Zhan, 52 Da Zha Lan Xi Jie, Qianmen, Xicheng District",Leo Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Leo-Hostel/Beijing/11966
16667,"No. 55 Da Zha Lan West Street, Xuan Wu District",365 Inn,Beijing,https://www.hostelworld.com/hosteldetails.php/365-Inn/Beijing/16667
1024,"No,9 Shijia Hutong, Nanxiaojie, Dongcheng District",Happy Dragon.Saga Youth Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Happy-Dragon-Saga-Youth-Hostel/Beijing/1024
10898,"No.5 Zhengjue Hutong, Xinjie Kou, Xicheng District",Red Lantern House,Beijing,https://www.hostelworld.com/hosteldetails.php/Red-Lantern-House/Beijing/10898
20971,"Meishijie 33, Xuanwu District",Qian Men Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Qian-Men-Hostel/Beijing/20971
28721,"NO.52 Xi Si Bei 2 Tiao Hutong, Xicheng District",Chinese Box Courtyard Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Chinese-Box-Courtyard-Hostel/Beijing/28721
20189,"No. 113-2 Nan Luo Gu Xiang, Dong Cheng District",Peking International Youth Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Peking-International-Youth-Hostel/Beijing/20189
24985,"No.1 Chunxiu Lu(Gong Ti Bei Lu), Chaoyang District",Sanlitun Youth Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Sanlitun-Youth-Hostel/Beijing/24985
100963,"1st Dongsiertiao, Dongcheng Diistrict",Beijing Yue Xuan Courtyard Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Beijing-Yue-Xuan-Courtyard-Hostel/Beijing/100963
63381,"No. 12 Xinsi Hutong, Dongsi Shier Tiao, Dongcheng District",Lucky Family Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Lucky-Family-Hostel/Beijing/63381
7893,"No. 85, Nanluogu Alley, Dongcheng District",Beijing Downtown Travelotel,Beijing,https://www.hostelworld.com/hosteldetails.php/Beijing-Downtown-Travelotel/Beijing/7893
44170,"No. Jia 18, XiDui Main Street, Gubeikou Village",The Great Wall Box House,Beijing,https://www.hostelworld.com/hosteldetails.php/The-Great-Wall-Box-House/Beijing/44170
31433,"29 Ren Min Shi Chang Xi Xiang,Dong Cheng District.",Happy Dragon.Backpackers Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Happy-Dragon-Backpackers-Hostel/Beijing/31433
40998,"No. Jia 28, Wangzhima Hutong, Dongsibei Street, Dongcheng Disctrict",Peking Yard Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Peking-Yard-Hostel/Beijing/40998
275814,"Floor 2-3, No.8 YouAnMenWai Street, Fengtai District",Together Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Together-Hostel/Beijing/275814
68056,"Xican Road, Nandonggou Village, Badaling Town, Yanqing County",Leo Great Wall Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Leo-Great-Wall-Hostel/Beijing/68056
37783,"No.1 Zhi Qiang Bei Yuan, (Xiao Xi Tian), Wen Hui Yuan Rd,Hai Dian District",Beijing Heyuan Courtyard International Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Beijing-Heyuan-Courtyard-International-Hostel/Beijing/37783
87187,"No. 10, Xisi North 2nd Alley, XiCheng District",Beijing Siheju Courtyard,Beijing,https://www.hostelworld.com/hosteldetails.php/Beijing-Siheju-Courtyard/Beijing/87187
101311,"No 17, Xin Nong Street, Xicheng District",Happy Dragon at Temple of Heaven,Beijing,https://www.hostelworld.com/hosteldetails.php/Happy-Dragon-at-Temple-of-Heaven/Beijing/101311
23366,"No. 25, Xiaoyuan Hutong of Bingmasi Hutong, Xidan North Street, Xicheng District",Kelly's Courtyard,Beijing,https://www.hostelworld.com/hosteldetails.php/Kelly-s-Courtyard/Beijing/23366
291444,"No.16 Dongsanhuan North Road, Chaoyang District",Lab Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Lab-Hostel/Beijing/291444
92632,"Between Suzhou Hutong Building 2 and Building 3, DongCheng District",Peking Station Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Peking-Station-Hostel/Beijing/92632
50210,"No.6 DengCao Hutong, DongCheng District",Beijing Fly by Knight Courtyard,Beijing,https://www.hostelworld.com/hosteldetails.php/Beijing-Fly-by-Knight-Courtyard/Beijing/50210
281163,No. 11 Shijia Hutong,Beijing Hyde Courtyard Hotel,Beijing,https://www.hostelworld.com/hosteldetails.php/Beijing-Hyde-Courtyard-Hotel/Beijing/281163
268796,"No.22, Zhangshan Hutong, Dashilan, Xicheng District",Beijing Granary Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Beijing-Granary-Hostel/Beijing/268796
35513,"No.8 An Ping Alley Zhao Deng Yu Road, Xicheng District",Templeside Lianlian Hutong Guest House,Beijing,https://www.hostelworld.com/hosteldetails.php/Templeside-Lianlian-Hutong-Guest-House/Beijing/35513
32631,"No.31 Beixin Hutong Yonghegong Street, Dongcheng District",The Classic Courtyard,Beijing,https://www.hostelworld.com/hosteldetails.php/The-Classic-Courtyard/Beijing/32631
287109,"No.68 Mutianyu Village, Bohai Town, Huairou District",Greatwall Legend Hotel,Beijing,https://www.hostelworld.com/hosteldetails.php/Greatwall-Legend-Hotel/Beijing/287109
286798,"No.4 Building, No.8 Chama Street,Xicheng District",Shanshui S Hotel (Maliandao Branch),Beijing,https://www.hostelworld.com/hosteldetails.php/Shanshui-S-Hotel-Maliandao-Branch/Beijing/286798
36898,"No.1, Xigongjie Hutong, Gulou Dongdajie Street, Dong Cheng Disctric",Courtyard View Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Courtyard-View-Hostel/Beijing/36898
267483,BeiJing xicheng hepingmenwaidongjie 5hao lou,Leo Tian An Men Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Leo-Tian-An-Men-Hostel/Beijing/267483
7804,"No.5, North Zhide Alley, Beiheyan Street,, Dongcheng District",Beijing Jade Youth Hostel,Beijing,https://www.hostelworld.com/hosteldetails.php/Beijing-Jade-Youth-Hostel/Beijing/7804
277564,"Miyun District, Beijing Gubeikou town of ancient North mouth two v",ChengTaoXiaoZhu Folk Inn,Beijing,https://www.hostelworld.com/hosteldetails.php/ChengTaoXiaoZhu-Folk-Inn/Beijing/277564
284646,"No.11 Puhuangyu Erli, Fengtai District",Shanshui Trends Hotel (Tiantan Branch),Beijing,https://www.hostelworld.com/hosteldetails.php/Shanshui-Trends-Hotel-Tiantan-Branch/Beijing/284646
21031,"No.36 Xiao Tian Zhu Road, Shunyi District",Beijing Olympic and International Airport Hotel,Beijing,https://www.hostelworld.com/hosteldetails.php/Beijing-Olympic-and-International-Airport-Hotel/Beijing/21031
85693,"No.22 Yu An Road,, Shunyi District, Zone B, Tianzhu Airport Industry",Shanshui Trends Hotel (Tianzhu Branch),Beijing,https://www.hostelworld.com/hosteldetails.php/Shanshui-Trends-Hotel-Tianzhu-Branch/Beijing/85693
85694,"No.11 Jia Renmin Road, Xicheng District",Shanshui Trends Hotel (Qianmen Branch),Beijing,https://www.hostelworld.com/hosteldetails.php/Shanshui-Trends-Hotel-Qianmen-Branch/Beijing/85694
81615,"No. 46 Beixinqiao Santiao, Dongcheng District",Beijing 161 Lama Temple Courtyard Hotel,Beijing,https://www.hostelworld.com/hosteldetails.php/Beijing-161-Lama-Temple-Courtyard-Hotel/Beijing/81615
85701,"No.44 Taipingqiao Road, Fengtai District",Shanshui Trends Hotel (Xikezhan Branch),Beijing,https://www.hostelworld.com/hosteldetails.php/Shanshui-Trends-Hotel-Xikezhan-Branch/Beijing/85701
85611,"No. 207 Beilijia, Shaoyaoju, Chaoyang District",Shanshui Trends Hotel (Shaoyaoju Branch),Beijing,https://www.hostelworld.com/hosteldetails.php/Shanshui-Trends-Hotel-Shaoyaoju-Branch/Beijing/85611
85663,"No.53 Yunjingbeili, Tongzhou District",Shanshui Trends Hotel (Liyuan Branch),Beijing,https://www.hostelworld.com/hosteldetails.php/Shanshui-Trends-Hotel-Liyuan-Branch/Beijing/85663
76357,"1 Zhiqiang Graden N., Xiaoxitian, Haidian Dist",Beijing RHX Hotel,Beijing,https://www.hostelworld.com/hosteldetails.php/Beijing-RHX-Hotel/Beijing/76357
25829,"S.Yard,1 Zhiqiang Garden N., Xiaoxitian",Michael's House Beijing,Beijing,https://www.hostelworld.com/hosteldetails.php/Michael-s-House-Beijing/Beijing/25829
85666,"Building J, No.53, Yanqi Street, Huairou District",Shanshui Trends Hotel (Yanqi Branch),Beijing,https://www.hostelworld.com/hosteldetails.php/Shanshui-Trends-Hotel-Yanqi-Branch/Beijing/85666
102785,"Umejima 3-33-6, Adachi-ku",Emblem Hostel Nishiarai,Tokyo,https://www.hostelworld.com/hosteldetails.php/Emblem-Hostel-Nishiarai/Tokyo/102785
91519,"2-26-11 Kitaueno, Taito-ku",Space Hostel Tokyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/Space-Hostel-Tokyo/Tokyo/91519
275223,"2-24-9 Higashinihonbashi,Chuo-ku,Tokyo",Planetyze Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Planetyze-Hostel/Tokyo/275223
279329,"1 Chome\u221219\u22129, Kita-ku, Oji,Tokyo",Hop Step Inn,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hop-Step-Inn/Tokyo/279329
93143,"1-16 Hakozaki-cho, Nihonbashi, Chuo-ku, Tokyo Station \/ Nihonbashi",Oakhostel Cabin,Tokyo,https://www.hostelworld.com/hosteldetails.php/Oakhostel-Cabin/Tokyo/93143
280247,"1-23-7 Higashiueno, Taito-ku",Uno Ueno,Tokyo,https://www.hostelworld.com/hosteldetails.php/Uno-Ueno/Tokyo/280247
15725,"2-24-2 Asakusa, Taito-ku",Sakura Hostel Asakusa,Tokyo,https://www.hostelworld.com/hosteldetails.php/Sakura-Hostel-Asakusa/Tokyo/15725
265646,"2-13-3 Higashikomagata, Sumida-ku",Oakhostel Fuji,Tokyo,https://www.hostelworld.com/hosteldetails.php/Oakhostel-Fuji/Tokyo/265646
279367,"1-5-10 Shintomi Chuo-ku, Tokyo",Imano Tokyo Ginza Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Imano-Tokyo-Ginza-Hostel/Tokyo/279367
100416,"13-5.\u30001-Chome, Asakusa, Taito-ku",Bunka Hostel Tokyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/Bunka-Hostel-Tokyo/Tokyo/100416
274237,"15-2 Nihonbashi Odenmachou, Chuo-ku, Tokyo",CITAN Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/CITAN-Hostel/Tokyo/274237
265421,"23-1 Tenjin-cho, Shinjuku-ku",Unplan Kagurazaka,Tokyo,https://www.hostelworld.com/hosteldetails.php/Unplan-Kagurazaka/Tokyo/265421
275924,"4-9-10 Aobadai, Meguro-ku",Wise Owl Hostels Shibuya,Tokyo,https://www.hostelworld.com/hosteldetails.php/Wise-Owl-Hostels-Shibuya/Tokyo/275924
263266,"1-chome 39-1, Ishiwara",Guesthouse Fete,Tokyo,https://www.hostelworld.com/hosteldetails.php/Guesthouse-Fete/Tokyo/263266
67481,"2-14-13, Kuramae,, Taito-ku",Nui. Hostel & Bar Lounge,Tokyo,https://www.hostelworld.com/hosteldetails.php/Nui-Hostel-and-Bar-Lounge/Tokyo/67481
277115,1-10-8 Yanagibashi Taito-ku Tokyo,Hostelï¼CafÃ© East57 Asakusabashi,Tokyo,https://www.hostelworld.com/hosteldetails.php/HostelCafe-East57-Asakusabashi/Tokyo/277115
91050,"4-38-5 Ryogoku, Sumida-ku",Anne Hostel Yokozuna,Tokyo,https://www.hostelworld.com/hosteldetails.php/Anne-Hostel-Yokozuna/Tokyo/91050
277119,"3-43-15 Sendagi, Bunkyo-ku",Sakura Hotel Nippori,Tokyo,https://www.hostelworld.com/hosteldetails.php/Sakura-Hotel-Nippori/Tokyo/277119
73386,"Ikenohata 4-5-10, Taito\u2013ku",Hotel Graphy Nezu,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hotel-Graphy-Nezu/Tokyo/73386
272463,"Iriya 2-29-2, Taito-ku",Hostel bedgasm,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hostel-bedgasm/Tokyo/272463
268185,"3-22-9 Hatchobori, Chuo-ku",Wise Owl Hostels Tokyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/Wise-Owl-Hostels-Tokyo/Tokyo/268185
281524,"Kaminarimon 2-16-9 Pagoda Asakusa 6F,, Taito-ku,",Book And Bed Tokyo Asakusa,Tokyo,https://www.hostelworld.com/hosteldetails.php/Book-And-Bed-Tokyo-Asakusa/Tokyo/281524
98774,"6-13-5 Akasaka, Minato-ku",Kaisu Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Kaisu-Hostel/Tokyo/98774
284821,": 4-13-8, Nihonbashihoncho, Chuo-ku",hostel DEN,Tokyo,https://www.hostelworld.com/hosteldetails.php/hostel-DEN/Tokyo/284821
32652,"2-21-14, Yanagibashi, Taito-ku",Anne Hostel Asakusabashi,Tokyo,https://www.hostelworld.com/hosteldetails.php/Anne-Hostel-Asakusabashi/Tokyo/32652
16019,"20-10, Kuramae 3-chome, Taitou-ku,",Backpackers Hostel K's House Tokyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/Backpackers-Hostel-K-s-House-Tokyo/Tokyo/16019
100620,Shinjuku 5-12-2,Imano Tokyo Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Imano-Tokyo-Hostel/Tokyo/100620
284581,"10-3 Shinsencho,Shibuya-ku",Turn Table Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Turn-Table-Hostel/Tokyo/284581
278423,1\u22127 Motoyoyogicho shibuyaku,Almond hostel & cafe Shibuya,Tokyo,https://www.hostelworld.com/hosteldetails.php/Almond-hostel-and-cafe-Shibuya/Tokyo/278423
276841,"2-8-5, Iwamotocho, Chiyoda-ku, Tokyo",Hiromas Hostel in Kanda,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hiromas-Hostel-in-Kanda/Tokyo/276841
100932,"Nihonbashi Yokohamacho 5-13, Chuo-ku",IRORI Nihonbashi Hostel and Kitchen,Tokyo,https://www.hostelworld.com/hosteldetails.php/IRORI-Nihonbashi-Hostel-and-Kitchen/Tokyo/100932
99126,"17-1.Ogawacho, Kawasaki ku, Kawasaki si",Hotel&Hostel On the Marks Tokyo Kawasaki,Tokyo,https://www.hostelworld.com/hosteldetails.php/Hotel-and-Hostel-On-the-Marks-Tokyo-Kawasaki/Tokyo/99126
95001,"2-8-16, Higashi Kanda, Chiyoda-ku",GRIDS TOKYO AKIHABARA HOTEL&HOSTEL,Tokyo,https://www.hostelworld.com/hosteldetails.php/GRIDS-TOKYO-AKIHABARA-HOTEL-and-HOSTEL/Tokyo/95001
271785,2-23-2 Yayoi-cho Nakano-ku Tokyo,Tokyo Hostel Fuji,Tokyo,https://www.hostelworld.com/hosteldetails.php/Tokyo-Hostel-Fuji/Tokyo/271785
88794,"3-4-12, Asakusa, Taito-ku",Khaosan Tokyo Origami,Tokyo,https://www.hostelworld.com/hosteldetails.php/Khaosan-Tokyo-Origami/Tokyo/88794
79505,"3-15-1, Nishi Asakusa, Taito-ku",Khaosan World Asakusa RYOKAN & HOSTEL,Tokyo,https://www.hostelworld.com/hosteldetails.php/Khaosan-World-Asakusa-RYOKAN-and-HOSTEL/Tokyo/79505
280284,"11-6, 4Cho-Me Asakusabashi, Taito-ku",Grids Tokyo Asakusa-Bashi Hotel&Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Grids-Tokyo-Asakusa-Bashi-Hotel-and-Hostel/Tokyo/280284
60669,"2-19-1 Nishiasakusa,, Taito-ku",Retrometro Backpackers,Tokyo,https://www.hostelworld.com/hosteldetails.php/Retrometro-Backpackers/Tokyo/60669
95634,"3-16-10, NishiAsakusa, Taito-ku",Khaosan Tokyo Samurai,Tokyo,https://www.hostelworld.com/hosteldetails.php/Khaosan-Tokyo-Samurai/Tokyo/95634
85697,"3-3-3 negishi, Taito-ku",Oak Hostel Zen,Tokyo,https://www.hostelworld.com/hosteldetails.php/Oak-Hostel-Zen/Tokyo/85697
31305,"2-20-10 Higashi Komagata, Sumida-ku",AS House (Asakusa Smile),Tokyo,https://www.hostelworld.com/hosteldetails.php/AS-House-Asakusa-Smile/Tokyo/31305
20457,"5-2 Katamachi, Shinjuku-ku",Ace Inn Shinjuku,Tokyo,https://www.hostelworld.com/hosteldetails.php/Ace-Inn-Shinjuku/Tokyo/20457
285601,1-20-13 Jinnan,The Millennials Shibuya,Tokyo,https://www.hostelworld.com/hosteldetails.php/The-Millennials-Shibuya/Tokyo/285601
274874,"3-14, Yokoyamacho, Nihonbashi, Chuoku",Obi Hostel,Tokyo,https://www.hostelworld.com/hosteldetails.php/Obi-Hostel/Tokyo/274874
38396,"14-10, Asakusa 2-Chome, Taito-ku",Quality Hostel K's House Tokyo Oasis,Tokyo,https://www.hostelworld.com/hosteldetails.php/Quality-Hostel-K-s-House-Tokyo-Oasis/Tokyo/38396
87951,"13-45, Nakacho,Kawaguchi-shi, Saitama Prefecture",JGH Tokyo,Tokyo,https://www.hostelworld.com/hosteldetails.php/JGH-Tokyo/Tokyo/87951
277898,"111-0053 Tokyo Prefecture, Taito-ku Asakusabashi 3-10-8",Little Japan,Tokyo,https://www.hostelworld.com/hosteldetails.php/Little-Japan/Tokyo/277898
48451,"2-18-6 Nakano, Nakano-ku",YADOYA Guesthouse Green,Tokyo,https://www.hostelworld.com/hosteldetails.php/YADOYA-Guesthouse-Green/Tokyo/48451
